FlyBase.ID,Symbol,FB_Day5,FB_Day7,FB_Day14,FB_Day21,FB_Day28,FB_Day35,FB_Day42,FB_Day49,FB_Day56,FB_Day63,FB_Day70,FH_Day5,FH_Day7,FH_Day14,FH_Day21,FH_Day28,FH_Day35,FH_Day42,FH_Day49,FH_Day56,FH_Day63,FH_Day70,MB_Day5,MB_Day7,MB_Day14,MB_Day21,MB_Day28,MB_Day35,MB_Day42,MB_Day49,MB_Day56,MB_Day63,MB_Day70,MH_Day5,MH_Day7,MH_Day14,MH_Day21,MH_Day28,MH_Day35,MH_Day42,MH_Day49,MH_Day56,MH_Day63,MH_Day70
FBgn0052029,Cpr66D,7.153026,6.649256,10.182756,14.833065,17.0775,17.12544,18.7981,12.826105,10.722986,11.263877,10.444404,2.864785,3.754157,3.138385,3.813821,3.052267,2.793495,2.393756,2.172328,2.609359,1.80092,2.908805,5.864898,4.824133,10.190697,16.200825,15.889285,18.078395,12.320645,16.75959,10.950912,12.525983,11.392758,3.253893,3.729883,3.234407,2.42877,2.860926,2.411792,3.246713,1.96777,2.875074,1.676779,2.097675
FBgn0263397,Ih,56.1381,58.46487,51.9091,51.20253,63.8184,60.64617,56.98287,58.24204,47.87855,46.70685,46.6671,322.0244,263.6619,266.1024,248.0255,244.8151,236.3498,241.5497,218.4231,196.0676,184.0152,198.4441,76.50736,65.33829,83.39392,54.86509,64.23415,73.73793,65.33781,54.41564,48.27083,51.74005,47.33295,289.8526,296.5084,397.3422,264.649,318.353,300.5068,216.2739,199.4317,212.8187,154.9605,221.6598
FBgn0042146,CG18823,0.0592,0.136,2.78E-17,2.78E-17,0.0814,5.55E-17,0.0423,0.164,0.0627,0.211,0.167,0.497,0.134,0.157,2.78E-17,0.478,0.497,0.332,2.78E-17,0.345,0.09,0.141,0,0.130308,0.049334,0,0.216685,0.065168,0.127907,0.149337,0.1276,0.074043,0.126532,0.117,2.78E-17,0.0869,0.288,0.132,0.16,0.0918,0.0574,0.379,0.27,0.126
FBgn0004896,fd59A,0.191336,0.271742,0.139229,0,0.427233,0.842715,0.163442,0.701821,1.246485,0.561081,0.918839,9.605317,11.004096,7.406945,7.776323,9.726879,7.869325,5.898909,5.662763,4.77583,5.561041,4.294354,0.221068,0.192797,0.493336,0.094877,0.437228,0.356409,0.339835,0.074669,0.31102,0.785604,0.188572,14.51004,15.731075,17.266435,14.48296,14.3732,14.57422,10.659505,8.892558,10.856569,7.18285,11.01827
FBgn0010246,Myo61F,623.7839,605.4316,840.6372,1037.5048,844.0192,721.5434,783.5,577.8006,595.3726,587.9582,620.5022,27.19667,35.07808,40.94121,34.62063,47.31272,46.84693,44.19222,45.74736,47.16257,43.92585,40.11959,312.9862,347.6012,376.9883,350.5926,311.5051,308.709,260.0255,265.0346,227.1262,237.33,256.5708,27.454085,4.453368,5.607923,9.671648,26.473495,12.97826,14.961477,15.09254,11.513445,10.258681,8.90202
FBgn0040251,Ugt302K1,1.676614,3.346752,4.414528,5.984836,7.446276,6.945444,9.008727,6.054241,6.281023,9.604304,9.006325,4.214705,2.404302,3.428734,2.865363,5.02718,3.581391,3.632083,3.765754,4.108115,3.622861,4.143799,1.223238,1.860156,1.744199,0.928797,1.853013,2.914085,2.914332,3.031537,3.17534,4.071356,4.776053,3.601438,4.815107,4.547542,3.138547,3.507654,4.716003,3.961669,5.010657,3.459867,3.892239,4.901325
FBgn0035670,CG10472,5773.1635,4768.601,4084.435,4287.926,2442.8525,1977.125,1881.044,1340.6386,1614.731,929.1278,1125.4012,2.659058,2.439881,6.772565,3.01337,30.001474,16.693517,30.27725,8.790439,4.368388,9.6952,6.745186,2515.2638,1364.3615,1545.937,1335.5425,819.8615,803.6063,443.0235,530.0384,622.9187,1036.1211,493.4285,8.499957,2.51865,2.440988,6.279233,13.522131,31.902785,19.246166,12.073894,2.661281,3.760336,1.81817
FBgn0033638,atos,197.41465,171.8341,152.14225,157.4876,144.7094,138.34685,130.9244,110.48098,94.74659,104.5297,97.76877,143.244,137.3718,141.7979,132.0104,132.3521,133.513,139.1236,125.5771,108.1988,106.7078,109.1117,310.5823,236.67705,201.5209,167.64835,172.98475,167.53835,147.87195,110.5712,90.33315,91.35259,102.4494,200.4641,183.3656,228.6437,182.8294,213.5419,196.647,133.9869,109.0445,127.9657,101.1144,136.2411
FBgn0028583,lcs,3387.0045,4648.261,4323.3145,4597.79,2412.0645,1840.767,1636.321,1272.8809,1303.093,814.107,884.0529,49.029358,167.2098,107.55705,110.578785,39.57408,41.365506,44.55801,14.652285,49.46019,19.521763,8.281531,3673.791,2870.98,3111.956,2881.617,2365.597,3100.425,1555.311,1498.695,1409.977,2221.064,1103.299,174.763386,252.4886,249.8843,597.49565,185.06625,135.38975,296.0225,28.725435,26.934771,7.59121,3.375002
FBgn0029814,CG15765,7.152845,8.259987,5.698611,2.690854,7.316363,7.274655,9.134309,10.390222,3.996695,6.879697,6.129881,131.93998,97.15911,99.36471,84.24185,84.1236,75.40441,67.91833,64.5349,64.46472,55.61835,62.65229,13.441573,13.133474,18.558995,8.408044,10.861272,16.871458,10.446783,8.429726,6.419813,5.970497,12.446974,150.08478,130.28835,174.31038,109.30066,153.2321,137.05504,58.5938,56.38143,80.02525,53.8875,79.10958
FBgn0085359,CG34330,220.8587,310.9723,367.3651,410.6199,368.2645,312.4561,296.6182,212.8723,221.8483,187.5014,167.5596,12.23992,16.10084,12.86813,15.66427,19.69034,22.2474,27.5827,25.02066,30.27442,28.89356,25.39834,169.44125,154.34965,132.8014,143.4424,131.9134,115.60348,122.0276,119.13496,95.53403,88.20279,79.98508,29.59247,13.75165,16.11666,23.32071,33.29859,28.20323,25.8911,27.40433,29.89888,21.7627,21.54145
FBgn0031741,CG11034,146.54096,136.73153,122.35048,171.46501,128.81269,117.35693,108.05449,79.65518,65.09992,74.4784,58.39726,13.57398,17.48422,15.4023,15.39341,23.58137,20.64794,23.35048,30.36819,30.59007,31.9414,28.59176,62.13086,93.55033,74.92252,98.87798,61.12709,47.23477,54.22935,53.9315,55.15566,46.63004,33.53165,21.13194,14.82198,12.80268,15.64878,19.10767,13.76463,19.08116,18.91311,21.64193,20.78655,14.80962
FBgn0032068,LManV,477.2904,400.7303,420.6046,519.053,385.4564,268.1308,351.3036,295.49,346.3897,111.4855,144.2346,2.228793,0.37734,1.549893,0.489838,6.344406,3.653417,5.563764,1.842972,1.593666,4.314779,0.373844,667.9541,618.2071,744.6997,568.8913,445.7221,483.7344,355.9454,435.3573,400.2495,355.9949,359.6831,5.897546,0.337356,0.222956,3.926756,3.238735,8.55001,3.21973,1.719411,1.294162,1.834935,0.602545
FBgn0053199,CG33199,0.892961,1.976982,0.951153,1.097435,1.346914,1.969475,0.64232,1.00922,0.584866,0.561863,0.948995,12.58566,11.649129,10.108686,8.521749,7.317814,7.16618,8.101867,7.697873,6.687633,5.918672,6.043323,3.073546,2.906816,2.049479,2.455757,2.532883,2.027285,2.686524,1.904374,1.196239,1.896253,1.756548,21.91855,20.669485,20.57392,20.06886,14.57447,14.305115,8.446112,13.95365,7.553038,8.096048,10.81697
FBgn0086032,CR34661,0.095668,0.088737,0.139229,0.123577,0.427233,0,0.121151,0,0,0.141248,0.170516,0.394,0.542,0.714,0.297,0.775,0.518,0.946,0.0383,0.348,0.125,1.11E-16,0.269699,0.139835,0.150062,0.163717,0.215914,0.218013,0.297199,0.46035,0.0638,0.148087,0.205921,0.231283,0.224904,1.481124,0.375867,0.991329,0.938363,0.563152,0.250723,0.322981,0.21794,0.55083
FBgn0085424,nub,54.14648,73.14734,92.20685,107.34763,124.38015,111.39631,107.35822,81.09122,75.4745,92.66814,102.66972,8.493973,7.406536,9.530558,7.095356,10.319755,11.614595,8.843603,8.833477,8.552781,7.150156,9.95098,30.55587,34.31179,49.6225,32.71298,40.30949,57.80508,45.69969,43.50718,38.67287,47.72886,48.76033,11.300778,9.868666,9.684949,10.367666,14.18221,11.624225,10.495471,11.237677,9.190534,8.068527,9.597733
FBgn0033246,ACC,2921.39,1997.469,1989.034,1745.093,1286.676,1351.986,1362.545,1503.643,1651.678,1524.537,1630.88,1315.985,1422.897,1119.009,1079.692,1113.157,1279.264,1148.81,1644.583,1577.197,1629.697,1629.415,2730.896,1881.631,2112.827,2015.377,1674.387,1743.647,1108.992,1387.438,1380.635,1660.432,1433.675,1278.472,1249.167,1038.656,1033.816,1086.882,1023.81,1293.116,1222.191,1122.683,1425.864,1319.549
FBgn0053543,CG33543,2.268931,2.606316,2.857244,2.018141,4.671319,2.409261,4.144236,3.86738,3.711468,6.863266,7.173059,33.60341,31.23462,21.93931,20.8937,22.76741,18.89066,16.23986,12.99676,15.33466,11.97592,15.10237,9.14624,6.883545,7.312855,4.665386,6.970965,7.437908,6.297657,6.834437,5.275405,5.443532,6.222493,37.60071,35.75697,39.17346,28.05411,33.70034,32.24273,12.82952,13.83091,18.33305,14.75255,20.22227
FBgn0086677,jeb,4.587756,4.993795,2.280664,1.606498,5.700889,4.43332,3.682534,3.725731,4.783833,5.820334,4.731334,81.18865,61.00564,67.74012,63.25135,57.65125,50.91817,61.43478,36.20563,40.21961,33.36368,43.64784,14.33689,9.646006,16.170366,8.426578,9.176119,15.039469,11.55907,7.448622,7.265134,7.999097,7.051079,71.08973,72.67235,132.90645,79.41344,116.08403,99.01007,49.39837,40.26834,62.88116,31.8319,52.89957
FBgn0040828,CG13306,4.232548,3.540819,4.874594,5.022379,5.826693,4.376732,4.195762,3.254458,2.980134,1.828404,1.938363,1.214203,1.496532,0.771455,0.757329,1.220305,0.866284,1.374772,0.554012,1.439074,1.126069,0.87715,4.016042,5.061496,7.262491,5.884881,6.330166,11.736257,6.137127,5.757267,4.049932,5.742593,3.763706,1.222512,0.793938,0.904897,1.636952,0.983762,1.143994,1.221812,1.487274,1.292798,0.612383,1.130637
FBgn0035154,hiro,775.1757,832.4113,846.2778,835.7453,479.4791,393.0301,378.0593,284.3968,266.2019,200.9968,207.0568,1.596429,5.415153,12.67849,7.145662,7.590232,11.033325,7.45577,2.816025,2.986523,2.629785,0.709382,153.07306,130.3065,122.92527,103.83541,85.86989,75.61195,51.96762,51.3605,51.81282,67.46891,46.11908,8.354095,2.082393,3.759888,4.373041,9.146397,2.597499,5.066523,3.342522,1.221698,2.314467,0.987697
FBgn0264775,CG44013,8.091397,14.047361,27.354405,40.12321,47.50395,49.555375,68.785455,46.857545,41.04216,55.231445,45.185485,0.269621,0.693444,0.571148,0.163279,1.847735,0.633776,0.828992,0.345053,1.170285,0.935599,0.721261,7.140448,14.857185,15.494275,17.470955,14.831045,8.12586,20.30167,14.79803,12.910025,13.271165,18.625515,0.311955,0.281807,0.03402,0.103019,0.642325,1.032712,0.669046,0.956346,0.924526,0.493449,0.534194
FBgn0034665,CG4372,0.441904,0.183005,0.143015,0,0.158672,0.15374,0.636594,2.672061,3.669572,5.520622,10.715196,1.066929,0.054822,0.15657,0.044469,0.577103,0.359263,0.165798,0.436304,0.29863,0.726085,1.26554,0,-8.88E-16,0.0987,0.0474,0.253,0.373,0.369,1.61,2.37,5.26,5.56,0,0,0.03402,0,0.141409,0.036857,0.04591,0.349306,0.414926,0.088251,0.832416
FBgn0010407,Ror,2.364598,2.354053,3.030545,2.168713,2.042707,2.409261,4.259661,2.750786,2.464983,3.301339,3.454601,16.438966,13.771453,14.913484,13.865501,14.266854,12.258132,14.063837,9.855628,8.663848,9.455818,9.10535,2.571735,3.185355,2.830569,3.151996,2.57504,4.238284,3.904577,4.339204,3.318899,3.201464,4.111055,20.04117,22.82367,21.10264,21.61254,18.48974,18.33264,11.52141,16.44846,11.11576,11.58087,13.0763
FBgn0038652,CG7720,367.217,421.4293,395.3095,342.5281,284.8335,221.0388,215.8711,179.4682,171.6735,138.4906,147.2973,51.94546,74.18382,101.97047,83.20356,73.15205,86.2767,80.41015,68.9672,70.45902,60.11808,62.48596,234.9016,247.2177,269.5398,266.5697,233.1464,230.1681,153.6524,189.5265,155.6635,124.2667,130.3727,63.43536,68.10115,67.74099,67.1524,59.65058,49.63854,60.00546,54.14999,43.42612,49.18234,44.7953
FBgn0002940,ninaE,23.27192,77.18569,15.55074,19.27462,590.48122,442.55737,379.25756,437.22046,73.77672,109.58468,64.98275,14609,16590,17107,18316,15040,15591,13298,10878,10260,9413.363,10078,17.16951,10.866734,221.905493,6.790179,286.356305,18.113594,42.119225,54.311254,204.164943,125.220324,3.684225,26365,25864,35022,32245,31324,27283,21713,25691,23828,17475,18045
FBgn0000241,bw,2.596857,2.878297,2.005992,2.594273,2.771109,2.461843,3.347708,3.66923,5.891056,5.87922,6.321671,16.87266,18.22546,22.02784,28.47262,23.75157,26.85629,30.16241,46.38094,53.30156,51.90265,51.04954,1.067754,1.224603,1.045283,1.008338,1.278785,1.123978,1.256935,1.213527,2.287475,2.317415,2.917771,25.81217,20.1438,20.83755,21.12883,20.96121,25.5401,36.29427,43.42905,36.05671,43.45549,37.81583
FBgn0033043,Or42b,0.369031,0.047134,0.034807,0.206241,0.08139,0.432074,0.32116,0.218499,0.821661,0.840448,1.181854,4.474584,3.547697,3.221445,3.829768,3.507929,3.570149,2.208119,1.623696,1.471608,0.58553,0.977521,0.470133,0.183271,0.450187,0.163717,0.036757,0.203564,0.112027,0.199331,0.648626,0.640405,0.771636,1.986299,1.406327,2.242634,1.442404,2.378081,2.006363,2.088573,1.446135,1.942854,1.375964,1.058127
FBgn0265851,lncRNA:CR44640,1.189119,2.090728,2.076342,2.250538,2.042708,2.276954,3.37855,2.860035,3.342282,3.650547,5.328241,0.372,0.0548,0.251,-8.33E-17,0.397,0.174,0.0829,0.218,0.242,0.045,0.129,1.955709,1.938631,3.185182,2.674746,3.011497,5.852351,3.17265,4.641798,3.523574,4.270389,3.962271,0.154904,0.056903,0.10206,0.232762,0.057151,0.028746,0.121812,0.197166,0.216521,0.270132,0.097328
FBgn0039761,CG18404,417.968,396.0039,485.565,509.3201,279.6518,258.9971,234.4827,195.3678,188.6011,103.4287,183.8938,0.663404,0.109644,0.91663,0.207749,4.1474,1.969216,2.486977,0.819697,0.325779,0.70999,3.792742,222.77985,170.9674,174.72873,140.50174,106.67014,114.94974,53.53717,66.21765,51.19074,94.70511,45.11664,22.12644,0.447098,0.120896,8.103509,11.270924,0.804878,2.4907,1.161283,0.518658,0.046814,0.095248
FBgn0032069,LManVI,631.9269,399.8756,465.2755,607.6056,474.9472,332.2676,431.4999,368.2847,474.5651,165.7174,246.2008,1.68955,0.803088,1.040859,0.846942,6.970832,4.170939,6.919505,2.701008,1.67511,5.499956,0.88903,685.7824,612.2509,778.9972,561.5142,436.6958,436.8753,287.2318,372.7225,330.4755,412.1359,318.6606,2.744098,0.674711,0.222956,1.808783,2.660669,8.452671,3.585167,2.466173,1.181373,1.512611,0.571489
FBgn0039085,Ugt303B3,74.54854,85.5503,93.20396,108.4246,101.5746,93.7634,93.60581,73.46947,70.22344,73.24707,75.1072,2.248277,0.298314,2.309954,0.637845,3.566283,2.545606,2.126027,1.282457,1.341253,1.840326,0.953762,55.20624,60.08384,56.01172,59.10133,55.38317,69.99926,48.85036,56.60262,45.60186,40.69466,50.03236,4.84022,0.674711,0.791876,2.858216,3.890326,1.786789,1.747596,1.375512,1.047738,0.758204,0.911164
FBgn0033582,CG9084,37.59592,36.88714,58.86834,71.64535,54.84548,47.27561,52.04156,35.92272,30.00512,34.50843,34.53992,0.901985,0.425748,0.80821,0.445369,1.4857,0.75003,1.267681,1.119907,0.996405,0.81048,0.462335,19.01323,18.27264,26.59669,18.58664,15.9687,17.49965,15.88875,17.82963,13.29812,17.89156,18.68501,1.041847,0.505356,0.780347,0.921561,1.480275,1.844281,0.898597,0.841459,0.775504,0.592455,0.761985
FBgn0039213,atl,209.1845,196.7148,195.15,212.6555,197.6824,182.6352,181.5709,169.8192,155.1382,154.9912,170.6243,123.1441,141.3232,139.487,137.1101,129.8364,143.6162,141.8441,166.7526,153.7801,149.3202,157.0388,306.3912,292.9391,314.0371,285.7649,258.8243,322.7529,254.4341,235.1369,197.0718,206.5646,218.186,136.1533,130.26,144.1519,139.0599,147.3733,141.6689,143.2851,153.9484,136.9832,142.6771,146.2078
FBgn0051266,CG31266,150.00655,130.4324,121.14981,132.4763,71.68292,62.08804,57.57755,46.0588,48.89059,26.02864,31.70651,0.279,-4.16E-17,0.382,0.119,1.17,0.412,1.53,0.539,0.562,0.39,0.115,69.77712,47.15704,42.88221,43.03632,28.04505,18.93107,17.98503,19.79434,20.38244,40.154,19.70754,0,0,0.154916,0.03434,1.376477,0.238077,0.834925,0.28333,0.028538,0.327701,0.163599
FBgn0039741,CG7943,43.60057,43.35314,37.07867,39.97397,32.81245,32.32026,25.79879,28.41504,29.12699,20.15254,23.3276,25.83835,33.29196,27.90808,28.67205,26.41829,24.814,24.96008,28.37681,23.59194,19.03052,21.65481,44.5752,35.5532,37.70631,32.10059,27.87487,36.09368,23.97586,23.22583,22.66071,23.36872,19.23328,40.34661,34.87228,33.21299,33.66339,34.0754,32.32198,29.19226,29.92329,30.08348,26.03546,25.79282
FBgn0002570,Mal-A1,528.3445,383.1578,708.6251,1212.7178,914.5421,1197.2704,1667.9195,2226.0225,2774.6505,2819.695,3085.13,6.006447,9.772354,35.96376,13.034951,33.961775,60.899275,23.112593,14.943983,35.191,32.642763,7.200733,2388.561,1604.409,1828.742,2126.869,1932.071,2922.735,2096.378,2616.175,2343.997,2850.418,2923.847,310.82155,18.12645,43.30374,200.75655,276.99268,52.18771,31.2555,38.74507,17.98634,43.0645,17.17875
FBgn0034662,CG13492,2048.561,1758.074,2098.351,2673.296,1988.38,1647.339,1722.478,1367.254,1422.56,1382.509,1422.948,3.066882,2.154395,12.649447,2.627743,28.726828,24.20654,24.5572,8.805014,5.31319,12.399531,2.505868,839.6096,787.582,839.6881,800.3731,632.8147,534.5091,415.7758,565.7205,511.7894,623.928,603.6575,47.73648,1.749102,1.677935,14.403851,24.94148,11.791425,16.893195,9.509135,3.542753,3.649941,1.321133
FBgn0040342,CG3706,92.61238,109.64633,96.44904,104.64922,66.79312,52.6548,46.93698,38.89388,38.95273,26.35985,31.90103,0.269621,0.18867,0.753078,0.23762,1.436378,1.230428,1.643308,1.270574,0.833516,1.360871,1.159837,36.24775,29.03684,33.77244,26.75959,18.3011,16.55004,10.39867,13.09234,15.0127,17.758,12.35107,1.449501,1.63123,1.294299,1.837377,2.047149,2.444238,3.013474,2.345797,2.891826,1.842527,1.807772
FBgn0040794,CG13056,0.974988,1.475101,0.920131,1.991145,1.440369,1.638559,0.822937,1.051795,0.863389,1.686373,1.46446,1.923832,1.735062,1.347017,1.172827,1.038786,0.723407,1.126075,0.940094,0.72223,0.790119,0.474214,1.403038,1.600671,2.490388,1.689244,1.669227,3.013166,0.591894,1.823215,2.028285,1.33725,2.173385,5.822071,3.258395,1.201657,1.635081,1.238004,2.035109,1.813112,2.535191,1.859475,0.659198,0.652317
FBgn0000529,bsh,3.339406,3.014169,2.697616,2.637702,1.045745,1.650277,1.301815,1.58599,1.713037,1.821361,2.282964,6.652852,6.772876,5.003262,6.160823,8.041883,5.576489,5.669243,5.178926,4.813969,3.52237,4.252169,1.803906,1.57209,2.292023,1.286901,0.764185,1.441758,0.819702,1.512845,1.293262,1.462239,1.575517,8.121568,8.188664,7.782517,6.855258,7.423161,7.685064,4.997997,4.655862,4.865947,4.841497,4.733703
FBgn0015572,?-Est4,9.01164,10.861252,8.521891,12.436984,8.740299,6.620536,7.197193,8.143904,6.127684,4.634591,4.819074,1.388889,1.520735,1.008517,1.513984,1.449139,1.99658,1.540571,1.647462,1.821842,1.185836,1.466282,5.525933,5.760669,6.698321,5.736499,5.513794,5.535943,4.032484,4.5866,3.794733,4.615924,4.763608,0.832031,1.121809,1.925493,1.072282,1.456103,1.365847,1.643545,1.228019,1.241178,1.240898,1.642093
FBgn0261681,CG42728,1.193606,1.766321,3.346861,2.843943,4.223544,2.923063,3.430076,3.984928,5.236476,4.351311,7.617502,0.808864,0.930521,0.640245,1.052669,1.993695,1.975578,1.116559,0.66634,2.799178,1.569726,0.167769,0.310968,0.448084,0.549885,0.659502,1.301656,2.509315,3.903325,3.693851,3.237798,9.909042,6.644511,0.080672,0.337356,0.449566,0.57616,2.644754,0.594126,0.976343,2.220775,0.094674,1.417401,0.65426
FBgn0035661,CG10477,102.8325,146.4101,280.8549,358.9695,340.7879,322.1347,306.957,268.9394,218.2536,273.5639,280.0083,0.797308,0.212874,0.865911,0.47524,5.830389,2.037844,4.471397,1.79275,1.506835,3.030429,0.476881,158.1887,166.8313,195.1386,177.4355,171.5957,229.9034,133.7165,133.3274,117.2655,94.8274,130.0248,23.555606,0.223549,0.644267,9.004093,8.262029,1.169749,2.552528,2.359819,1.830937,0.873342,0.163599
FBgn0000024,Ace,43.59105,47.43961,38.24466,34.72507,119.20685,45.66308,47.92742,46.86323,42.26619,47.72846,45.28701,371.1298,321.9676,314.0304,312.7212,327.4298,292.0032,315.0288,285.6166,252.4135,236.2994,259.753,97.3119,77.45481,86.45185,67.87785,80.80584,100.32631,92.62611,67.85613,61.57297,71.4325,68.87578,395.8807,431.9114,617.4648,447.2089,570.2701,526.0279,341.1416,326.2545,320.0359,267.1433,355.4093
FBgn0030509,CG11162,15.531065,19.191454,15.079432,13.112215,7.531775,4.909965,6.904659,6.677337,7.771006,3.365703,5.58783,0.217283,0.133848,0.112833,0.11881,0.890818,0.25351,0.082899,0.256491,0.187345,0.300153,0.258927,14.359077,9.660053,8.629695,7.170348,5.740509,3.383039,3.51624,3.104921,3.336164,3.502388,2.927764,0.040336,0,0.120896,0.047702,0.169984,0.131206,0.151805,0.028722,0.103732,0.124311,0.095248
FBgn0034788,CG13532,0.487494,1.203359,0.873967,0.754539,0.54123,1.119047,1.022947,1.106419,0.758985,1.614966,1.275543,11.729432,11.852084,13.778165,10.863361,11.93564,11.644615,10.998181,8.781688,9.114598,7.448334,7.834476,2.22909,1.97141,2.730871,1.482721,2.297956,2.097469,1.578385,1.176514,1.612262,1.531812,1.081742,16.61904,17.36094,20.289415,15.5038,17.400945,17.90288,8.742343,9.14252,10.950864,8.520539,12.16957
FBgn0266417,ringer,46.61671,44.25927,69.09789,72.81588,63.70311,60.29182,60.56531,52.01159,44.71006,56.06309,51.56767,36.85433,41.88388,33.36485,33.1345,30.40769,33.56352,33.2063,26.99278,28.00161,26.16228,27.86421,55.40154,55.47365,62.07179,56.44976,44.99103,44.8139,49.63336,53.99981,38.35928,52.92531,48.22686,63.97984,47.74059,47.2443,48.23161,45.87096,45.02459,39.15642,46.84608,38.94595,31.40046,36.70517
FBgn0259831,CG34309,0.095668,0.141402,0.212629,0.05483,0.187171,0.256901,0.236576,0.109249,0.201938,0.140466,0.43472,7.674029,4.965201,6.352848,5.315903,3.296874,4.278174,5.249585,4.054082,4.838643,3.433049,3.153185,0.535718,0.086872,0.494367,0.094877,0.220543,0.268733,0.239934,0.137,0.146207,0.317967,0.292758,7.105935,5.965371,5.71518,4.096319,4.181721,4.309863,4.388935,4.89577,3.514215,2.735796,3.362798
FBgn0038466,CG8907,124.0317,145.0463,198.2912,255.3792,215.9849,190.3552,195.5426,139.1372,130.442,151.9962,146.77,3.658464,5.818151,4.117129,5.32511,9.980518,8.909252,8.863446,6.376635,7.960467,5.66219,5.287876,83.81833,79.16819,90.20636,86.01175,70.99278,78.65707,71.06994,62.627,56.90749,57.0641,67.85002,11.405853,4.206784,4.982493,6.656836,9.651713,7.430764,6.695994,4.859278,3.786941,6.128576,4.549309
FBgn0038839,Ktl,7.166486,8.054619,4.94568,4.514994,15.320045,12.08917,10.689876,8.517183,7.16469,8.730013,6.625755,128.797,115.6846,102.33919,97.23056,92.26915,87.65501,86.59114,65.71735,59.74632,55.81208,59.76312,13.972832,15.777415,21.510764,11.63495,16.616937,19.823185,16.62365,11.735264,8.733872,7.729935,10.707963,174.8122,174.70825,239.65195,154.0295,210.4169,199.26815,89.61288,108.06423,92.07979,68.9823,116.82855
FBgn0036936,CG14185,0.596803,0.732019,0.351858,0.508224,0.830074,0.379492,1.00928,1.727639,2.437331,2.588054,1.478595,0.808864,0.827292,0.418991,0.341831,0.610654,0.301136,0.784962,0.474644,0.214493,0.530688,0.550826,0.576987,0.192797,0.050364,0.495785,0.653914,0.411159,0.880722,1.282991,1.521876,2.516447,5.361475,0.980495,0.902325,0.823785,0.463653,0.737087,0.951596,0.640898,0.776244,0.664079,0.736695,0.801359
