Symbol,Day5,Day7,Day14,Day21,Day28,Day35,Day42,Day49,Day56,Day63,Day70
Snap25,74.90222,60.84647,49.51353,38.74061,51.94156,58.09136,56.4231,37.83931,31.8213,33.65328,35.49037
a10,0.221068,0.105926,0.789337,0,1.5767,0.138396,0.241186,0.697979,1.317201,0.66639,0.463981
ND-ACP,267.90705,176.3142,164.58045,147.2852,125.5756,139.58695,99.10895,107.23604,103.78663,131.83879,97.33058
ND-SGDH,445.321,333.0362,280.5611,269.2542,221.645,259.4893,157.1729,184.2673,166.0029,203.9928,173.5727
l(3)neo43,16.980895,15.43671,19.10284,11.5158,11.96426,12.54254,9.6421,9.65951,7.820726,6.552878,8.328934
etaTry,29.03571,24.82775,30.91389,31.10328,23.26998,18.82757,18.54312,18.45878,18.59746,28.38094,20.0497
thetaTry,367.62765,260.21755,237.33455,196.6074,160.99565,180.40495,73.48249,78.08733,49.37526,59.45714,35.80696
zetaTry,101.21591,59.51158,60.92961,59.07089,33.5622,26.90567,18.65046,24.17126,24.56661,45.56475,22.10683
cpb,39.44122,46.41492,47.72971,46.64283,49.03608,52.14467,65.69062,62.1964,53.53952,51.32252,61.23465
Ms,4.64534,20.527756,25.578645,23.98037,13.900318,9.70237,20.379825,16.182935,11.414775,7.86517,9.380789
mas,0.13485,0.149361,0.394669,0.105578,0.951828,0.168965,0.795451,1.444666,2.256898,3.550446,3.624915
insc,21.86058,18.97908,25.17013,24.72228,23.62393,25.63416,22.74733,25.34444,27.36986,28.64655,25.8054
EbpII,2191.4891,4191.4005,2678.5728,4211.0685,1615.1003,263.0385,860.1197,572.3729,342.0842,224.7853,136.5913
Tig,317.4332,209.0786,260.6687,189.3553,202.1133,171.2566,176.5903,188.9201,157.7249,178.8007,159.3735
Arp1,87.65088,76.92519,69.69375,75.63986,60.77005,55.41526,60.49931,62.63201,65.36096,79.25063,70.69076
ana,3.100091,4.502158,4.217063,5.496108,4.814912,5.147293,2.668531,4.041172,5.26612,3.098549,3.778603
Fdx1,5.342453,6.738382,7.539053,8.440148,9.526992,12.98791,10.799527,12.93587,12.64554,13.407425,14.846455
Irbp,11.73571,12.81263,14.43471,15.20815,17.90988,20.25283,19.85983,23.55567,21.67313,24.31367,25.22969
mRpL12,21.05962,17.74301,18.3322,18.00381,16.46505,16.94439,14.0817,13.30144,15.96974,16.67408,12.89925
pcl,14.500513,10.757416,7.221404,9.200594,8.446651,8.380144,7.174624,6.442265,5.333872,4.855377,6.711271
Pxn,96.52984,61.54031,51.50807,54.75335,50.80847,39.80483,31.63105,37.37002,44.0733,44.86539,39.57802
Ser6,146.67693,90.35692,84.34304,76.51118,56.6139,61.50449,36.84451,42.21256,43.95618,76.80636,45.05215
Aldh,1496.6266,926.2251,829.9762,929.681,748.0627,695.3353,512.3354,627.7653,620.0936,906.5168,600.5555
Ance,530.7572,465.1975,493.7117,483.8225,357.4892,358.4052,231.9164,265.4046,250.8075,332.564,266.4074
AttA,49.584129,46.59722,6.018843,73.98307,20.25567,41.58007,118.045665,182.8648,364.0366,332.4986,228.57885
Hsp70Aa,0.670567,0.973514,0.798615,1.039008,1.168514,1.820676,2.790179,3.528257,2.672921,4.199232,4.510637
Hsp70Ab,0.576986,1.162113,0.847948,1.540861,1.242028,1.779689,1.659901,3.001015,3.955556,3.403663,5.056458
Hsp70Ba,2.173096,1.471493,2.852217,3.629246,4.510328,2.390382,3.894094,6.51623,11.293811,4.203703,4.669322
Hsp70Bb,2.585007,1.528654,3.379423,2.269203,2.842369,3.128068,6.259637,7.708357,6.659053,7.563499,9.291593
Hsp70Bc,1.403038,1.190693,1.29092,1.250164,1.198327,2.600335,2.605007,3.112696,3.05971,3.169705,4.312072
Nmda1,122.7369,146.9729,140.9583,155.7224,150.031,157.4349,181.5818,204.1303,181.8877,213.7903,226.2041
Odc1,84.6401,63.11612,56.83478,71.06758,48.27784,35.86033,30.59872,38.61272,36.75359,51.04339,30.07306
Odc2,2.817119,2.984162,3.196521,3.5101,4.628812,2.778047,3.857326,2.22901,2.159875,2.032791,2.813492
TpnC41C,346.2197,186.2707,85.13842,68.52279,73.34569,62.38173,53.27509,39.26855,31.47035,35.91463,36.19062
igl,28.8653,23.95079,20.28891,12.60975,22.60009,19.11556,21.39808,12.94622,13.18122,12.20485,13.08236
klu,19.65134,24.6285,30.29051,21.30705,25.62856,40.00279,25.55558,24.37374,24.88964,34.08013,31.96576
mt:CoIII,17463,14025,6102.406,7311.427,6451.896,6333.968,6644.297,5721.466,4611.324,7301.301,5934.44
mt:lrRNA,9119.407,7143.27,2903.052,3593.642,3581.459,1841.159,2909.463,2254.678,1921.551,2870.987,2086.103
mt:tRNA:Cys-GCA,2.25E-01,-8.88E-16,5.04E-02,1.53E-01,1.28E+00,1.34E-01,1.40E+00,3.10E+00,5.16E+00,4.35E+00,4.11E+00
Cyp6a9,96.54204,80.97441,91.21824,85.65517,85.60334,99.81477,87.2102,109.5201,87.94854,107.10721,121.68495
Cyp6a8,49.63603,53.06336,70.40681,51.44954,39.28733,27.45197,27.66546,28.92789,20.24567,36.82727,36.64724
Cyp6a22,29.00839,21.99714,20.55855,26.67331,24.7125,21.60395,20.76222,28.51818,31.52479,35.07733,35.56625
Gycalpha99B,18.59541,15.718315,11.475575,11.821835,10.946635,8.486299,10.259891,9.143963,9.72939,9.066439,9.78782
MAPk-Ak2,95.82565,112.14236,118.42045,110.31545,105.68343,120.85228,122.03581,119.59248,96.18003,95.02269,113.15782
Ask1,114.14115,97.94621,89.6453,99.04599,91.60087,107.2289,87.82305,91.31128,72.30451,78.05895,76.54273
Rel,148.8545,145.0161,181.2537,169.9329,161.1349,203.48,226.477,243.8992,252.3749,255.4457,303.6551
SdhB,391.1765,344.0482,243.818,197.61285,188.21815,222.574,120.208,119.827,102.28617,99.89773,88.63329
bnl,27.85877,35.72694,47.76918,30.52728,35.39048,63.8901,44.13421,37.37394,29.65199,37.34716,49.72526
RhoL,61.01001,66.36025,63.43502,64.24607,61.56245,62.07685,62.79437,60.65958,48.08069,44.2981,60.91483
sun,600.90875,318.03835,238.357,205.6081,150.43435,166.2618,99.44665,120.77,129.09339,221.14204,119.12334
Cp7Fa,0.221068,0.173744,0.546793,0.596729,1.527599,0.242194,0.892848,1.476475,2.656999,0.53721,0.181123
Cp7Fb,0.421502,0.105926,0.847948,0.237191,1.828599,0.625142,3.265823,4.330723,6.920926,6.014643,6.044008
Cp7Fc,8.99E-02,0.00E+00,2.78E-17,1.53E-01,7.34E-01,9.57E-02,8.53E-01,9.04E-01,1.29E+00,5.78E-01,1.81E-01
Hr38,10.521282,16.454465,21.77304,14.965664,12.588361,13.552902,16.653692,12.078084,9.906173,10.998642,12.298375
Mlp84B,1077.1277,827.0018,475.0611,407.1734,492.7371,524.5843,477.4756,374.8637,221.3854,260.6939,240.9828
Mtk,199.48012,134.33504,51.58289,115.9196,32.22919,84.55918,242.63325,243.33775,590.6812,736.4294,355.47415
Pglym78,517.768,289.5281,198.7387,207.762,172.9235,183.6587,129.4652,153.7272,138.6476,161.1113,132.8959
iotaTry,47.70495,29.25401,34.71993,35.8685,24.90967,22.46314,14.43617,20.77153,19.13042,41.30219,19.58073
cype,326.4131,230.0531,191.4316,186.0667,172.6529,174.7743,119.4238,128.4252,108.1875,100.1349,87.3886
Cyp4d8,36.67874,27.34445,27.69866,30.11634,24.85103,21.09636,22.369,24.86006,20.64436,31.23788,22.79625
Cyp4e1,71.47095,64.11223,64.00463,58.09796,46.02976,48.40887,37.74815,49.26626,36.97705,36.14355,44.27676
Cyp4e3,42.52871,36.70352,57.6761,53.82576,62.08173,60.25621,46.79195,63.34677,58.85751,67.79404,72.53539
Cyp4p1,108.93631,105.22827,126.30206,128.46177,95.73392,113.70564,110.22782,125.29475,122.06145,132.53759,161.73
Cyp9b2,260.5326,165.239,203.6626,187.7887,171.5341,253.7158,155.3491,253.9487,295.2733,492.5619,358.1918
Fer2LCH,764.543,926.8566,1123.1369,974.9689,826.702,1356.534,819.1775,868.1164,787.0559,703.8681,851.2557
Fer1HCH,1173.5448,1222.2435,1337.987,1287.1945,1160.7445,1614.804,1031.3666,1129.3804,996.4069,1199.2828,1113.033
Pi3K92E,67.49239,57.654,69.7129,58.53384,58.08342,84.21919,74.45607,70.63519,69.5439,77.15693,77.56469
CG14906,5.892894,6.77875,8.532941,7.936862,11.748345,18.10189,14.45705,18.69115,13.856395,15.52292,20.984655
drl,8.87286,10.462891,10.700525,10.202865,9.584305,11.343276,9.527571,8.981001,5.732631,5.472405,6.48046
snoRNA:Me28S-A1322,6.713036,4.066669,2.182017,2.608773,2.62877,1.576125,1.599272,4.123617,2.373871,2.305587,3.121054
alpha-Est1,168.51899,99.98078,93.7653,104.43146,88.70251,73.36302,56.64942,65.326,70.07271,115.50399,69.13079
alpha-Est10,82.01712,88.35029,75.16536,72.06709,60.99318,54.41248,45.21247,51.36546,40.43683,37.82373,42.87002
alpha-Est2,28.57216,24.55954,24.65928,23.3116,25.23073,25.02219,19.66785,20.44554,22.04132,25.29412,21.48842
alpha-Est4,5.525933,5.760669,6.698321,5.736499,5.513794,5.535943,4.032484,4.5866,3.794733,4.615924,4.763608
alpha-Est7,644.4219,486.5915,460.1819,466.341,410.8996,346.0693,262.4958,305.3214,270.6749,329.5249,265.5681
alpha-Est8,149.96211,125.64221,137.74831,109.8778,108.686,107.02112,73.79135,88.48012,72.10119,82.2172,77.00689
alpha-Est9,133.82101,125.94901,125.98071,110.96039,131.62242,162.33276,131.09963,118.01127,82.80491,92.21976,98.32723
Cnx99A,153.4409,242.5351,261.5184,257.1789,180.8868,220.0638,221.5388,217.0975,170.3015,138.9727,157.8651
Cpr,3145.5511,2867.9689,3025.505,2641.1946,2217.6083,2568.3343,1478.5865,1467.3241,1072.628,970.5356,999.8075
Dot,21.32776,23.95871,25.13612,28.40967,20.71731,19.78083,16.45467,20.29164,21.44716,20.02988,22.74883
nrv2,333.5753,260.3929,207.8533,161.3876,177.5699,199.5344,163.1243,139.8964,130.9349,128.3158,124.2101
ScpX,221.16174,149.50678,130.2044,147.2874,119.32116,85.00628,74.75312,94.32002,95.6948,139.70451,95.09723
Spx,5.428671,3.751152,5.076351,4.512371,3.682383,4.803273,4.041246,3.65941,6.168603,5.587428,6.195244
Faa,34.62199,23.1704,25.71693,27.36206,22.56415,26.32418,18.26627,27.64812,29.61479,46.17815,39.87277
lama,208.44785,139.83625,137.50915,111.88886,115.5166,117.72135,97.80617,83.2001,72.35907,65.21519,73.46308
vkg,352.32665,226.74668,194.00537,162.80589,148.2319,116.4716,99.30038,132.63939,124.50271,147.5218,104.36893
vri,143.4869,146.3172,183.3306,169.6429,174.3569,225.1332,179.6211,158.5362,140.6468,146.2957,173.514
wun,51.71332,59.9545,66.43156,60.38327,52.03959,64.97837,60.19679,50.93768,43.36357,45.32474,53.73186
ATPsynCF6,407.4128,284.8227,224.5178,190.6263,159.6796,190.1148,114.2137,120.8646,120.8276,123.0653,102.6127
ATPsynD,625.9125,383.8572,334.2316,264.9813,217.6577,290.1908,167.4855,186.4837,167.9391,219.8475,150.9149
Acer,159.50051,136.76697,138.04431,135.69613,141.09903,108.75194,97.20942,128.848,110.52692,99.90293,84.55966
Lectin-galC1,72.82079,61.11419,56.86556,56.40309,47.94803,60.6582,40.22056,42.80985,23.5765,23.76408,26.56968
ATPsynO,900.1174,530.0562,357.4519,338.4116,299.2939,288.9943,183.6661,215.9199,195.5086,255.3106,175.7747
dos,34.17918,32.90457,36.9666,42.24101,30.91211,34.48236,39.36339,45.18106,42.6285,40.12178,44.42592
Pino,338.2531,360.3903,431.0688,349.0337,338.0546,414.1525,317.6576,273.0301,247.3032,192.1093,237.385
T3dh,24.2496,18.50354,17.83475,15.79738,14.98116,15.76468,10.98681,13.32412,12.81699,17.51166,14.6806
Pdk,153.4673,181.0277,244.5144,191.4231,188.1209,295.8442,190.803,182.5653,160.8005,161.6715,184.9678
Ork1,54.8327,46.94616,50.89236,44.94929,45.13112,45.64321,33.26389,36.69209,38.10547,28.08495,23.19783
ND-75,628.1357,506.3849,358.4664,371.7424,357.936,334.476,252.1156,268.6563,231.324,236.9862,208.4529
ND-23,298.4853,241.5738,191.2674,201.9015,206.0183,204.2682,132.769,156.5153,128.2432,123.3226,104.9364
COX5A,1197.5203,639.5204,517.557,400.8127,335.6838,381.4663,213.5256,263.3622,238.8955,414.3551,239.27
Dat,284.1703,217.8659,187.5977,179.0754,142.4444,176.9877,116.6294,119.2875,104.2226,126.0334,101.7969
ATPsynB,1056.6568,555.0887,406.036,384.7586,319.4151,294.5953,219.4196,247.1184,236.9117,319.5154,209.1531
colt,296.2136,197.7428,178.7305,185.6875,150.9552,132.3935,104.18,120.2063,127.1158,187.677,112.1106
Surf4,132.4093,185.479,233.0139,211.6827,132.9526,157.9434,131.2322,138.1979,126.9392,102.7198,104.2271
Orct,81.77059,84.99537,86.9299,91.7947,57.30186,37.03768,35.80451,38.07191,37.88211,41.46042,32.86175
ND-42,357.13185,223.82435,159.8702,159.28695,151.39345,132.54445,105.71805,118.23555,112.70797,128.4219,94.91555
Mitofilin,380.3536,324.6431,263.3168,276.9694,284.7657,291.6243,236.1384,228.6033,181.5316,184.9707,176.8597
Gs1l,126.07621,71.99594,71.29349,71.48162,56.04843,61.83633,48.20675,57.6294,58.77092,86.15023,52.58909
ATPsyngamma,768.0638,398.3519,289.3447,272.2396,237.98,228.1642,176.1585,189.4625,183.9131,236.1258,166.1159
sfl,108.96071,94.27615,96.7446,93.72938,98.94092,116.7053,96.67644,91.68193,76.26537,90.19088,89.09944
drongo,131.6946,109.6216,127.8072,129.1741,115.2446,172.7669,131.1902,126.5335,128.2351,137.6323,139.6655
dve,30.76143,38.4676,46.17224,37.63806,32.38851,54.29976,33.70832,33.83399,24.85507,25.91533,30.34319
TM4SF,14.458469,11.987345,11.825918,7.237422,8.229965,11.48,7.252777,5.141731,4.556342,3.777791,3.676869
Sp1,14.81293,10.68992,19.95285,14.64033,15.83093,14.30169,12.99241,26.17403,40.44868,48.74051,35.82393
Dredd,31.13575,33.99628,30.97928,30.83365,29.43333,34.53869,30.30982,29.0974,23.99253,28.7492,28.40043
pug,465.9984,255.7763,243.0736,274.0027,238.0082,245.841,205.5619,268.341,305.4742,524.4325,383.9975
Pdk1,325.8372,347.1722,320.3424,351.9639,355.6381,382.3718,396.569,297.8865,265.9619,271.6497,307.4087
Papss,19.65949,19.68778,18.52232,21.01029,16.38333,16.13515,16.67458,15.85701,15.52582,14.96158,15.64816
Idgf3,107.59489,106.83704,112.38364,124.94553,112.83366,88.97673,115.49266,131.15058,143.60512,168.33421,147.54716
Idgf1,77.92823,75.84349,79.42837,92.48849,91.40467,72.3989,90.22717,103.4127,97.65403,110.15472,120.50091
Amyrel,4.211343,2.150482,2.541784,3.00218,3.836852,4.063616,3.926717,5.054726,6.761372,12.775214,9.445467
ade5,559.5796,370.3829,347.2907,362.6497,348.685,421.8765,339.507,432.4197,491.3216,762.0181,675.0191
Pkn,153.5846,135.0434,149.0263,150.971,158.9866,175.2691,163.6533,157.8274,137.4821,150.925,149.5719
KrT95D,247.1252,196.3054,167.9954,148.7468,177.6579,199.0507,150.5231,129.8947,102.4086,111.712,120.876
ArfGAP1,62.74699,77.77389,79.6148,85.1072,51.4793,48.6833,49.72122,55.6145,53.4278,51.51988,47.71602
Atet,85.55421,72.74371,87.42747,76.87049,85.84289,91.15334,68.43426,69.58912,66.85497,62.75229,64.1645
Alas,445.8039,388.6119,406.0857,374.8095,351.7183,420.3412,246.3416,256.7384,218.8501,214.1884,226.2349
Acp65Aa,0.756786,0.920551,0.943523,0.28463,0.145486,0.437698,0.141285,0.180503,0.68584,0.216355,0.213369
CG7179,0.470133,0.289196,0.546793,0.586028,0.908899,0.391008,1.099769,1.032381,0.895846,1.730844,1.548175
Jon25Bi,746.4498,228.55095,128.32045,78.88243,73.17898,75.86105,46.89849,34.7793,52.30323,48.87994,29.34704
Scp1,1974.8415,882.87605,199.29995,122.34687,130.87333,138.44964,101.41739,79.89387,54.10063,73.06117,73.3923
Dgkepsilon,40.53339,39.52943,37.35715,43.08993,33.16145,32.18802,28.31681,37.09731,32.71838,43.30965,34.45707
l(2)k14505,22.93569,26.51949,27.32859,26.34412,22.93118,32.47789,19.18555,21.8591,18.4526,17.66654,20.30258
RFeSP,899.6409,631.2359,478.4937,443.1095,396.7405,459.4894,272.2265,304.3078,258.1633,307.5897,227.37
ND-PDSW,350.4259,197.9677,173.70715,148.9829,127.632,152.91005,90.61902,116.30022,126.95749,183.96571,110.93761
l(2)k09913,106.54914,108.38119,114.44065,121.0397,123.71755,133.489,92.94389,104.25829,89.61002,85.39957,87.76246
Vha36-1,318.7694,238.9903,211.5526,232.6789,196.3747,176.277,163.8521,181.18,176.7928,244.1284,186.9967
Gpo-1,632.4443,380.8612,256.3972,216.8685,176.5119,179.157,110.5264,126.4464,115.5722,125.1245,103.7302
l(2)09851,23.65422,25.99939,22.65928,24.6124,19.58142,19.95824,18.47076,21.89027,22.74178,25.36453,19.49125
CG10340,66.56918,50.92887,52.91813,42.70613,35.29668,42.13829,31.38118,36.08837,33.76174,36.89619,30.98357
Tsf1,2208.7949,1232.711,993.4433,1283.674,1256.5205,1520.6205,1360.6065,2197.7795,2184.896,2919.29,2011.143
Cht4,13.51607,12.93567,19.3878,22.43377,18.4489,27.95827,54.83532,31.09219,36.43324,58.2146,79.20718
Adk1,184.8924,123.6107,122.4597,120.3492,122.2598,135.2902,114.0373,126.2687,106.1727,142.2346,110.6643
Oat,62.1884,31.90684,33.22122,29.24889,22.92065,23.82743,17.77137,24.91204,21.96156,35.13387,26.31925
AMPKalpha,203.9514,158.3532,159.0289,156.0435,133.0548,153.8675,115.0978,124.8461,127.6927,141.6063,127.5619
Prosbeta2,159.93245,170.56725,207.41985,166.33415,131.2455,160.95275,102.72414,113.68785,103.71762,90.01624,103.6716
Jon74E,1082.3938,1121.5774,1087.5497,977.9982,629.0395,816.0017,329.4561,305.1719,244.765,160.317,171.0684
fus,210.9949,228.4986,251.8028,220.8284,214.4177,247.8909,198.8147,169.3061,151.3904,125.5922,143.2161
Lip3,12.564763,5.037114,7.346873,9.38428,5.205353,12.165982,6.277552,10.493908,9.334584,19.036949,12.256507
Pex5,114.45247,94.45021,91.11763,99.0727,79.9844,74.95055,56.33649,64.37156,65.37154,87.17708,66.25017
mRpL16,22.81634,24.46767,22.47637,23.66044,23.02579,24.77901,16.06555,18.00422,16.61307,15.87926,13.23661
CG3191,16.678067,14.294779,13.392518,12.703192,11.982777,9.434923,8.271889,9.769906,8.142372,11.886416,10.058232
CG17778,4.593028,5.117527,4.929381,3.525435,3.481625,4.680012,4.069253,2.638723,2.631718,2.203975,3.294822
CG3630,188.58211,155.84956,163.35229,106.49236,125.45912,164.40719,107.88644,83.18917,48.31613,48.27874,50.89018
Nmd3,45.02257,39.50619,44.50551,45.86562,37.51858,32.97406,34.74527,41.18982,36.97165,45.12897,41.20031
Mct1,47.32306,43.86447,56.02792,41.8123,34.64309,46.99801,23.07581,29.67131,35.32348,34.09354,30.93643
wit,57.01606,60.67321,62.93624,62.58187,55.92554,56.20023,40.3203,44.04536,35.11485,33.93725,30.17206
syd,132.9797,158.4796,147.0666,145.4777,136.0082,139.5112,155.5625,139.8388,108.5106,113.6411,113.6713
brk,14.52628,18.36144,25.7938,14.07107,16.57428,23.32713,15.78721,12.5268,13.74211,10.46721,12.66817
Sox100B,0.736152,2.203445,2.802883,3.44126,3.640226,2.528778,2.970345,2.420564,2.500128,3.555941,3.642171
Sodh-1,1009.0007,470.8391,476.8556,418.5999,347.1992,364.431,224.2971,290.4287,312.0375,557.6329,327.349
Picot,189.00895,207.56735,197.20765,177.5752,172.7268,167.61425,148.68235,154.9347,97.98498,94.44469,113.49982
NK7.1,23.79265,24.28714,30.12499,22.34,28.66523,37.91564,37.00011,27.59877,31.0144,29.86245,33.85383
CG11409,8.622343,6.729985,7.634628,6.238351,5.015395,8.179923,4.635253,4.510645,5.348489,3.419403,5.170545
mEFTu1,168.4047,138.63505,125.3254,131.613,130.1021,121.0439,92.36131,105.49975,96.50688,101.17006,86.38415
p38b,54.67363,50.82019,50.44129,45.50708,36.97389,37.79993,34.6262,37.79277,38.90153,43.40054,36.0999
NTPase,195.4032,182.4107,199.5316,172.4898,154.6123,180.1723,132.1779,153.7939,145.6164,144.9258,167.3703
Irp-1B,569.7606,445.066,442.0619,472.8448,389.3557,325.3083,234.7278,295.207,259.6087,264.1129,250.2959
GluClalpha,80.20641,66.9262,68.04645,44.7079,54.98425,59.33905,43.77701,38.50156,31.7575,43.43315,37.63433
CG11448,30.79021,26.88151,37.94252,34.33162,33.16019,41.86564,46.03389,40.32683,46.30228,47.28637,54.00226
CG4882,23.58049,21.55972,22.09098,24.72581,19.09537,24.46997,21.13717,21.13189,20.58987,20.51279,22.06912
Thiolase,217.9275,174.8005,201.8151,190.2128,163.0816,183.2774,122.2597,137.4269,136.6884,155.6525,116.4618
Cyp6g1,3476.856,2945.267,2543.61,3156.173,2789.885,2652.003,2200.182,3092.07,2380.994,2611.51,2908.786
Pli,81.26256,81.28896,90.85152,79.87123,93.44222,95.49281,97.85571,76.92015,64.52369,52.29058,62.82413
AkhR,79.21492,64.68837,66.48324,67.20511,64.18097,54.80821,50.22393,56.8344,56.50217,51.79528,41.7861
CG13360,172.3066,119.18269,119.16958,125.96677,115.56284,128.71451,84.92492,88.11357,74.45757,81.75581,64.42367
CG4194,1.185651,1.97141,1.894262,2.529231,1.601884,1.720909,2.300689,3.281504,2.902876,2.535075,3.379207
moody,51.65074,54.99828,62.37074,56.13843,53.84609,66.33502,62.96483,64.56241,61.93974,61.1945,70.85833
Roc1a,119.34387,102.52396,112.53812,99.38513,87.03764,85.52222,74.59282,77.62101,72.96235,83.96323,72.92138
CG3164,465.4364,452.075,502.4714,442.9445,359.8075,369.4579,230.8095,309.5244,262.5525,284.2815,259.7785
ZnT41F,87.29922,80.22503,82.1239,70.95814,62.24723,77.62736,63.42296,57.18312,51.60561,48.36368,56.18574
CG8083,56.81428,58.52886,47.12961,38.79975,32.60007,27.24271,25.72221,21.24479,20.18709,20.34579,43.09934
CG13920,36.5622,27.46071,17.825325,12.92935,15.70627,14.6921,11.433665,10.387365,6.974063,8.491136,8.748131
Mgstl,61.0292,55.7291,51.43194,47.01914,34.13566,42.98439,22.6349,29.20774,23.68016,22.18346,20.70943
CG8910,3.470734,3.888726,3.131725,2.497128,3.225868,3.317871,3.243292,2.578321,2.032275,2.186653,2.210628
ND-B14.5A,237.03314,148.31383,118.77418,120.02762,93.36852,101.3498,66.6675,77.99718,78.12723,115.18034,62.05519
Cortactin,38.33297,46.34032,54.35381,40.47653,40.72666,54.23969,47.62581,48.57811,41.4549,36.18165,46.75318
CalpB,59.35189,58.85341,75.95927,62.74018,67.83277,80.47915,83.66345,85.55261,64.83601,71.14806,81.33821
Top3beta,39.80683,36.49764,49.62118,52.20128,57.03542,68.99389,54.49901,50.89283,50.4068,56.16067,56.31236
