FBgn,Dependent,Source,DF,SS,MS,FValue,ProbF
FBgn0037292,Expression,Model,65,215689,3318,28.34,5.29615E-31
FBgn0037292,Expression,Error,66,7729,117,_,_
FBgn0037292,Expression,Corrected Total,131,223418,_,_,_
FBgn0037293,Expression,Model,65,9478,146,7.97,3.67202E-15
FBgn0037293,Expression,Error,66,1207,18,_,_
FBgn0037293,Expression,Corrected Total,131,10685,_,_,_
FBgn0037294,Expression,Model,65,40,1,4.70,1.13901E-09
FBgn0037294,Expression,Error,66,9,0,_,_
FBgn0037294,Expression,Corrected Total,131,49,_,_,_
FBgn0037295,Expression,Model,65,4362,67,4.08,2.24032E-08
FBgn0037295,Expression,Error,66,1085,16,_,_
FBgn0037295,Expression,Corrected Total,131,5446,_,_,_
FBgn0037296,Expression,Model,65,62524,962,5.84,8.36801E-12
FBgn0037296,Expression,Error,66,10877,165,_,_
FBgn0037296,Expression,Corrected Total,131,73401,_,_,_
FBgn0037297,Expression,Model,65,7243,111,2.00,2.85577E-03
FBgn0037297,Expression,Error,66,3683,56,_,_
FBgn0037297,Expression,Corrected Total,131,10925,_,_,_
FBgn0037298,Expression,Model,65,803319,12359,3.23,2.08910E-06
FBgn0037298,Expression,Error,66,252920,3832,_,_
FBgn0037298,Expression,Corrected Total,131,1056239,_,_,_
FBgn0037299,Expression,Model,65,5034,77,1.73,1.42917E-02
FBgn0037299,Expression,Error,66,2962,45,_,_
FBgn0037299,Expression,Corrected Total,131,7996,_,_,_
FBgn0037301,Expression,Model,65,64479,992,4.38,5.12779E-09
FBgn0037301,Expression,Error,66,14936,226,_,_
FBgn0037301,Expression,Corrected Total,131,79415,_,_,_
FBgn0037304,Expression,Model,65,92,1,4.13,1.74826E-08
FBgn0037304,Expression,Error,66,23,0,_,_
FBgn0037304,Expression,Corrected Total,131,115,_,_,_
FBgn0037305,Expression,Model,65,14709,226,5.68,1.60326E-11
FBgn0037305,Expression,Error,66,2631,40,_,_
FBgn0037305,Expression,Corrected Total,131,17340,_,_,_
FBgn0037307,Expression,Model,65,182069,2801,5.27,9.07501E-11
FBgn0037307,Expression,Error,66,35100,532,_,_
FBgn0037307,Expression,Corrected Total,131,217168,_,_,_
FBgn0037310,Expression,Model,65,39120,602,4.35,6.00376E-09
FBgn0037310,Expression,Error,66,9130,138,_,_
FBgn0037310,Expression,Corrected Total,131,48250,_,_,_
FBgn0037312,Expression,Model,65,43214,665,1.36,1.09790E-01
FBgn0037312,Expression,Error,66,32348,490,_,_
FBgn0037312,Expression,Corrected Total,131,75562,_,_,_
FBgn0037313,Expression,Model,65,36607,563,2.06,1.96531E-03
FBgn0037313,Expression,Error,66,18054,274,_,_
FBgn0037313,Expression,Corrected Total,131,54661,_,_,_
FBgn0037315,Expression,Model,65,31920,491,1.52,4.49149E-02
FBgn0037315,Expression,Error,66,21254,322,_,_
FBgn0037315,Expression,Corrected Total,131,53174,_,_,_
FBgn0037317,Expression,Model,65,17247,265,19.69,3.35955E-26
FBgn0037317,Expression,Error,66,889,13,_,_
FBgn0037317,Expression,Corrected Total,131,18136,_,_,_
FBgn0037320,Expression,Model,65,151397,2329,14.04,6.84660E-22
FBgn0037320,Expression,Error,66,10950,166,_,_
FBgn0037320,Expression,Corrected Total,131,162347,_,_,_
FBgn0037323,Expression,Model,65,85317,1313,2.76,2.88802E-05
FBgn0037323,Expression,Error,66,31333,475,_,_
FBgn0037323,Expression,Corrected Total,131,116650,_,_,_
FBgn0037324,Expression,Model,65,78909,1214,32.38,8.51137E-33
FBgn0037324,Expression,Error,66,2474,37,_,_
FBgn0037324,Expression,Corrected Total,131,81383,_,_,_
FBgn0037325,Expression,Model,65,168520,2593,7.91,4.49241E-15
FBgn0037325,Expression,Error,66,21628,328,_,_
FBgn0037325,Expression,Corrected Total,131,190147,_,_,_
FBgn0037326,Expression,Model,65,47826,736,5.96,5.01811E-12
FBgn0037326,Expression,Error,66,8143,123,_,_
FBgn0037326,Expression,Corrected Total,131,55969,_,_,_
FBgn0037327,Expression,Model,65,447370,6883,11.67,1.27379E-19
FBgn0037327,Expression,Error,66,38912,590,_,_
FBgn0037327,Expression,Corrected Total,131,486282,_,_,_
FBgn0037328,Expression,Model,65,4439163,68295,3.75,1.23353E-07
FBgn0037328,Expression,Error,66,1202058,18213,_,_
FBgn0037328,Expression,Corrected Total,131,5641221,_,_,_
FBgn0037329,Expression,Model,65,1110735,17088,6.72,2.79844E-13
FBgn0037329,Expression,Error,66,167890,2544,_,_
FBgn0037329,Expression,Corrected Total,131,1278625,_,_,_
FBgn0037330,Expression,Model,65,21604,332,19.29,6.23860E-26
FBgn0037330,Expression,Error,66,1137,17,_,_
FBgn0037330,Expression,Corrected Total,131,22742,_,_,_
FBgn0037332,Expression,Model,65,19448,299,5.24,1.04028E-10
FBgn0037332,Expression,Error,66,3772,57,_,_
FBgn0037332,Expression,Corrected Total,131,23220,_,_,_
FBgn0037336,Expression,Model,65,278964,4292,6.36,1.04999E-12
FBgn0037336,Expression,Error,66,44505,674,_,_
FBgn0037336,Expression,Corrected Total,131,323469,_,_,_
FBgn0037338,Expression,Model,65,94494,1454,24.42,5.03750E-29
FBgn0037338,Expression,Error,66,3929,60,_,_
FBgn0037338,Expression,Corrected Total,131,98423,_,_,_
FBgn0037339,Expression,Model,65,65922,1014,4.05,2.67607E-08
FBgn0037339,Expression,Error,66,16535,251,_,_
FBgn0037339,Expression,Corrected Total,131,82457,_,_,_
FBgn0037340,Expression,Model,65,7089,109,3.14,3.39980E-06
FBgn0037340,Expression,Error,66,2294,35,_,_
FBgn0037340,Expression,Corrected Total,131,9383,_,_,_
FBgn0037341,Expression,Model,65,77644,1195,18.11,4.02941E-25
FBgn0037341,Expression,Error,66,4353,66,_,_
FBgn0037341,Expression,Corrected Total,131,81997,_,_,_
FBgn0037342,Expression,Model,65,4726,73,2.77,2.73226E-05
FBgn0037342,Expression,Error,66,1730,26,_,_
FBgn0037342,Expression,Corrected Total,131,6456,_,_,_
FBgn0037344,Expression,Model,65,158072,2432,1.92,4.44228E-03
FBgn0037344,Expression,Error,66,83451,1264,_,_
FBgn0037344,Expression,Corrected Total,131,241523,_,_,_
FBgn0037345,Expression,Model,65,941,14,6.56,5.07208E-13
FBgn0037345,Expression,Error,66,146,2,_,_
FBgn0037345,Expression,Corrected Total,131,1087,_,_,_
FBgn0037347,Expression,Model,65,4167,64,1.12,3.28489E-01
FBgn0037347,Expression,Error,66,3790,57,_,_
FBgn0037347,Expression,Corrected Total,131,7958,_,_,_
FBgn0037350,Expression,Model,65,475,7,1.78,1.06433E-02
FBgn0037350,Expression,Error,66,271,4,_,_
FBgn0037350,Expression,Corrected Total,131,746,_,_,_
FBgn0037351,Expression,Model,65,175456565,2699332,1.21,2.20374E-01
FBgn0037351,Expression,Error,66,147152527,2229584,_,_
FBgn0037351,Expression,Corrected Total,131,322609093,_,_,_
FBgn0037354,Expression,Model,65,166716,2565,3.85,7.28539E-08
FBgn0037354,Expression,Error,66,43954,666,_,_
FBgn0037354,Expression,Corrected Total,131,210671,_,_,_
FBgn0037356,Expression,Model,65,50024,770,1.33,1.26317E-01
FBgn0037356,Expression,Error,66,38235,579,_,_
FBgn0037356,Expression,Corrected Total,131,88259,_,_,_
FBgn0037358,Expression,Model,65,302563,4655,1.64,2.34343E-02
FBgn0037358,Expression,Error,66,187259,2837,_,_
FBgn0037358,Expression,Corrected Total,131,489823,_,_,_
FBgn0037359,Expression,Model,65,19703,303,13.13,4.64029E-21
FBgn0037359,Expression,Error,66,1524,23,_,_
FBgn0037359,Expression,Corrected Total,131,21227,_,_,_
FBgn0037360,Expression,Model,65,447577,6886,13.66,1.48871E-21
FBgn0037360,Expression,Error,66,33262,504,_,_
FBgn0037360,Expression,Corrected Total,131,480839,_,_,_
FBgn0037363,Expression,Model,65,316471,4869,6.09,3.02543E-12
FBgn0037363,Expression,Error,66,52752,799,_,_
FBgn0037363,Expression,Corrected Total,131,369223,_,_,_
FBgn0037364,Expression,Model,65,226040,3478,20.67,7.82226E-27
FBgn0037364,Expression,Error,66,11103,168,_,_
FBgn0037364,Expression,Corrected Total,131,237143,_,_,_
FBgn0037365,Expression,Model,65,45251,696,8.38,9.93811E-16
FBgn0037365,Expression,Error,66,5480,83,_,_
FBgn0037365,Expression,Corrected Total,131,50731,_,_,_
FBgn0037368,Expression,Model,65,54894,845,40.21,9.83404E-36
FBgn0037368,Expression,Error,66,1386,21,_,_
FBgn0037368,Expression,Corrected Total,131,56281,_,_,_
FBgn0037369,Expression,Model,65,111525,1716,12.84,8.77204E-21
FBgn0037369,Expression,Error,66,8821,134,_,_
FBgn0037369,Expression,Corrected Total,131,120346,_,_,_
FBgn0037370,Expression,Model,65,33092,509,5.52,3.09423E-11
FBgn0037370,Expression,Error,66,6088,92,_,_
FBgn0037370,Expression,Corrected Total,131,39180,_,_,_
FBgn0037371,Expression,Model,65,131179,2018,14.67,1.91292E-22
FBgn0037371,Expression,Error,66,9077,138,_,_
FBgn0037371,Expression,Corrected Total,131,140257,_,_,_
FBgn0037372,Expression,Model,65,66601,1025,27.06,2.18080E-30
FBgn0037372,Expression,Error,66,2499,38,_,_
FBgn0037372,Expression,Corrected Total,131,69100,_,_,_
FBgn0037374,Expression,Model,65,65760,1012,10.52,2.28032E-18
FBgn0037374,Expression,Error,66,6348,96,_,_
FBgn0037374,Expression,Corrected Total,131,72108,_,_,_
FBgn0037375,Expression,Model,65,388901,5983,7.35,2.99499E-14
FBgn0037375,Expression,Error,66,53757,815,_,_
FBgn0037375,Expression,Corrected Total,131,442658,_,_,_
FBgn0037376,Expression,Model,65,506127,7787,18.87,1.19218E-25
FBgn0037376,Expression,Error,66,27233,413,_,_
FBgn0037376,Expression,Corrected Total,131,533360,_,_,_
FBgn0037377,Expression,Model,65,94911,1460,62.62,7.70436E-42
FBgn0037377,Expression,Error,66,1539,23,_,_
FBgn0037377,Expression,Corrected Total,131,96450,_,_,_
FBgn0037378,Expression,Model,65,135143,2079,2.88,1.48364E-05
FBgn0037378,Expression,Error,66,47656,722,_,_
FBgn0037378,Expression,Corrected Total,131,182799,_,_,_
FBgn0037379,Expression,Model,65,370290,5697,13.46,2.29578E-21
FBgn0037379,Expression,Error,66,27938,423,_,_
FBgn0037379,Expression,Corrected Total,131,398229,_,_,_
FBgn0037382,Expression,Model,65,32404,499,8.05,2.83095E-15
FBgn0037382,Expression,Error,66,4085,62,_,_
FBgn0037382,Expression,Corrected Total,131,36489,_,_,_
FBgn0037383,Expression,Model,65,20789,320,17.74,7.41294E-25
FBgn0037383,Expression,Error,66,1190,18,_,_
FBgn0037383,Expression,Corrected Total,131,21978,_,_,_
FBgn0037384,Expression,Model,65,51478,792,13.59,1.74606E-21
FBgn0037384,Expression,Error,66,3847,58,_,_
FBgn0037384,Expression,Corrected Total,131,55325,_,_,_
FBgn0037385,Expression,Model,65,57419,883,9.61,2.68331E-17
FBgn0037385,Expression,Error,66,6069,92,_,_
FBgn0037385,Expression,Corrected Total,131,63488,_,_,_
FBgn0037386,Expression,Model,65,70679,1087,11.25,3.57426E-19
FBgn0037386,Expression,Error,66,6380,97,_,_
FBgn0037386,Expression,Corrected Total,131,77059,_,_,_
FBgn0037387,Expression,Model,65,3859156,59372,8.04,2.96470E-15
FBgn0037387,Expression,Error,66,487381,7385,_,_
FBgn0037387,Expression,Corrected Total,131,4346537,_,_,_
FBgn0037388,Expression,Model,65,277676,4272,16.30,9.02848E-24
FBgn0037388,Expression,Error,66,17300,262,_,_
FBgn0037388,Expression,Corrected Total,131,294976,_,_,_
FBgn0037389,Expression,Model,65,8769,135,21.48,2.45916E-27
FBgn0037389,Expression,Error,66,414,6,_,_
FBgn0037389,Expression,Corrected Total,131,9183,_,_,_
FBgn0037391,Expression,Model,65,27119,417,6.05,3.49810E-12
FBgn0037391,Expression,Error,66,4548,69,_,_
FBgn0037391,Expression,Corrected Total,131,31667,_,_,_
FBgn0037395,Expression,Model,65,6,0,1.54,4.14592E-02
FBgn0037395,Expression,Error,66,4,0,_,_
FBgn0037395,Expression,Corrected Total,131,10,_,_,_
FBgn0037396,Expression,Model,65,13724,211,2.06,1.99077E-03
FBgn0037396,Expression,Error,66,6776,103,_,_
FBgn0037396,Expression,Corrected Total,131,20500,_,_,_
FBgn0037398,Expression,Model,65,364101,5602,12.80,9.54290E-21
FBgn0037398,Expression,Error,66,28882,438,_,_
FBgn0037398,Expression,Corrected Total,131,392984,_,_,_
FBgn0037399,Expression,Model,65,33,1,8.24,1.55550E-15
FBgn0037399,Expression,Error,66,4,0,_,_
FBgn0037399,Expression,Corrected Total,131,37,_,_,_
FBgn0037402,Expression,Model,65,103158,1587,23.24,2.26291E-28
FBgn0037402,Expression,Error,66,4506,68,_,_
FBgn0037402,Expression,Corrected Total,131,107664,_,_,_
FBgn0037405,Expression,Model,65,267989,4123,7.44,2.19350E-14
FBgn0037405,Expression,Error,66,36592,554,_,_
FBgn0037405,Expression,Corrected Total,131,304581,_,_,_
FBgn0037408,Expression,Model,65,5271,81,7.65,1.08351E-14
FBgn0037408,Expression,Error,66,700,11,_,_
FBgn0037408,Expression,Corrected Total,131,5971,_,_,_
FBgn0037409,Expression,Model,65,289,4,2.53,1.17401E-04
FBgn0037409,Expression,Error,66,116,2,_,_
FBgn0037409,Expression,Corrected Total,131,405,_,_,_
FBgn0037410,Expression,Model,65,877,13,6.42,8.64237E-13
FBgn0037410,Expression,Error,66,139,2,_,_
FBgn0037410,Expression,Corrected Total,131,1015,_,_,_
FBgn0037411,Expression,Model,65,6,0,1.91,4.95767E-03
FBgn0037411,Expression,Error,66,3,0,_,_
FBgn0037411,Expression,Corrected Total,131,10,_,_,_
FBgn0037413,Expression,Model,65,1199,18,5.59,2.29151E-11
FBgn0037413,Expression,Error,66,218,3,_,_
FBgn0037413,Expression,Corrected Total,131,1417,_,_,_
FBgn0037414,Expression,Model,65,324,5,1.15,2.87458E-01
FBgn0037414,Expression,Error,66,286,4,_,_
FBgn0037414,Expression,Corrected Total,131,609,_,_,_
FBgn0037415,Expression,Model,65,1797,28,29.20,2.10202E-31
FBgn0037415,Expression,Error,66,62,1,_,_
FBgn0037415,Expression,Corrected Total,131,1860,_,_,_
FBgn0037416,Expression,Model,65,139,2,1.13,3.06283E-01
FBgn0037416,Expression,Error,66,124,2,_,_
FBgn0037416,Expression,Corrected Total,131,263,_,_,_
FBgn0037419,Expression,Model,65,677,10,6.29,1.40291E-12
FBgn0037419,Expression,Error,66,109,2,_,_
FBgn0037419,Expression,Corrected Total,131,786,_,_,_
FBgn0037422,Expression,Model,65,4800,74,1.34,1.16640E-01
FBgn0037422,Expression,Error,66,3625,55,_,_
FBgn0037422,Expression,Corrected Total,131,8425,_,_,_
FBgn0037424,Expression,Model,65,3342,51,1.23,2.05514E-01
FBgn0037424,Expression,Error,66,2768,42,_,_
FBgn0037424,Expression,Corrected Total,131,6110,_,_,_
FBgn0037427,Expression,Model,65,59,1,1.36,1.06875E-01
FBgn0037427,Expression,Error,66,44,1,_,_
FBgn0037427,Expression,Corrected Total,131,103,_,_,_
FBgn0037429,Expression,Model,65,276,4,1.88,5.84703E-03
FBgn0037429,Expression,Error,66,149,2,_,_
FBgn0037429,Expression,Corrected Total,131,425,_,_,_
FBgn0037430,Expression,Model,65,136,2,1.29,1.53117E-01
FBgn0037430,Expression,Error,66,107,2,_,_
FBgn0037430,Expression,Corrected Total,131,243,_,_,_
FBgn0037431,Expression,Model,65,24486,377,8.31,1.25967E-15
FBgn0037431,Expression,Error,66,2992,45,_,_
FBgn0037431,Expression,Corrected Total,131,27479,_,_,_
FBgn0037432,Expression,Model,65,226486,3484,12.34,2.70367E-20
FBgn0037432,Expression,Error,66,18641,282,_,_
FBgn0037432,Expression,Corrected Total,131,245127,_,_,_
FBgn0037433,Expression,Model,65,29893,460,2.70,4.14114E-05
FBgn0037433,Expression,Error,66,11228,170,_,_
FBgn0037433,Expression,Corrected Total,131,41121,_,_,_
FBgn0037435,Expression,Model,65,16429,253,35.86,3.54726E-34
FBgn0037435,Expression,Error,66,465,7,_,_
FBgn0037435,Expression,Corrected Total,131,16894,_,_,_
FBgn0037439,Expression,Model,65,88504,1362,29.78,1.14407E-31
FBgn0037439,Expression,Error,66,3018,46,_,_
FBgn0037439,Expression,Corrected Total,131,91522,_,_,_
FBgn0037440,Expression,Model,65,32325,497,5.66,1.73637E-11
FBgn0037440,Expression,Error,66,5801,88,_,_
FBgn0037440,Expression,Corrected Total,131,38126,_,_,_
FBgn0037442,Expression,Model,65,47551,732,3.00,7.43311E-06
FBgn0037442,Expression,Error,66,16095,244,_,_
FBgn0037442,Expression,Corrected Total,131,63647,_,_,_
FBgn0037443,Expression,Model,65,186731,2873,4.60,1.81341E-09
FBgn0037443,Expression,Error,66,41199,624,_,_
FBgn0037443,Expression,Corrected Total,131,227930,_,_,_
FBgn0037445,Expression,Model,65,83665,1287,4.00,3.41783E-08
FBgn0037445,Expression,Error,66,21241,322,_,_
FBgn0037445,Expression,Corrected Total,131,104905,_,_,_
FBgn0037446,Expression,Model,65,68278,1050,10.97,7.11604E-19
FBgn0037446,Expression,Error,66,6318,96,_,_
FBgn0037446,Expression,Corrected Total,131,74597,_,_,_
FBgn0037447,Expression,Model,65,396280,6097,11.19,4.08765E-19
FBgn0037447,Expression,Error,66,35943,545,_,_
FBgn0037447,Expression,Corrected Total,131,432222,_,_,_
FBgn0037448,Expression,Model,65,8900,137,6.84,1.81952E-13
FBgn0037448,Expression,Error,66,1322,20,_,_
FBgn0037448,Expression,Corrected Total,131,10222,_,_,_
FBgn0037449,Expression,Model,65,2783,43,35.96,3.26676E-34
FBgn0037449,Expression,Error,66,79,1,_,_
FBgn0037449,Expression,Corrected Total,131,2862,_,_,_
FBgn0037454,Expression,Model,65,3086931,47491,24.57,4.18686E-29
FBgn0037454,Expression,Error,66,127566,1933,_,_
FBgn0037454,Expression,Corrected Total,131,3214497,_,_,_
FBgn0037455,Expression,Model,65,412775,6350,9.08,1.19667E-16
FBgn0037455,Expression,Error,66,46134,699,_,_
FBgn0037455,Expression,Corrected Total,131,458909,_,_,_
FBgn0037456,Expression,Model,65,202357,3113,19.83,2.70770E-26
FBgn0037456,Expression,Error,66,10361,157,_,_
FBgn0037456,Expression,Corrected Total,131,212718,_,_,_
FBgn0037460,Expression,Model,65,3654461,56222,27.97,7.94854E-31
FBgn0037460,Expression,Error,66,132686,2010,_,_
FBgn0037460,Expression,Corrected Total,131,3787147,_,_,_
FBgn0037461,Expression,Model,65,999049,15370,13.85,1.00197E-21
FBgn0037461,Expression,Error,66,73225,1109,_,_
FBgn0037461,Expression,Corrected Total,131,1072274,_,_,_
FBgn0037462,Expression,Model,65,90000,1385,6.73,2.63872E-13
FBgn0037462,Expression,Error,66,13571,206,_,_
FBgn0037462,Expression,Corrected Total,131,103571,_,_,_
FBgn0037463,Expression,Model,65,4920263,75696,50.29,8.34842E-39
FBgn0037463,Expression,Error,66,99336,1505,_,_
FBgn0037463,Expression,Corrected Total,131,5019598,_,_,_
FBgn0037464,Expression,Model,65,4613078,70970,40.45,8.11641E-36
FBgn0037464,Expression,Error,66,115787,1754,_,_
FBgn0037464,Expression,Corrected Total,131,4728865,_,_,_
FBgn0037465,Expression,Model,65,11623,179,1.90,5.08931E-03
FBgn0037465,Expression,Error,66,6209,94,_,_
FBgn0037465,Expression,Corrected Total,131,17832,_,_,_
FBgn0037466,Expression,Model,65,24642,379,3.94,4.53339E-08
FBgn0037466,Expression,Error,66,6344,96,_,_
FBgn0037466,Expression,Corrected Total,131,30986,_,_,_
FBgn0037467,Expression,Model,65,19393,298,2.96,9.22067E-06
FBgn0037467,Expression,Error,66,6648,101,_,_
FBgn0037467,Expression,Corrected Total,131,26041,_,_,_
FBgn0037468,Expression,Model,65,1245738,19165,13.49,2.14227E-21
FBgn0037468,Expression,Error,66,93763,1421,_,_
FBgn0037468,Expression,Corrected Total,131,1339502,_,_,_
FBgn0037469,Expression,Model,65,4427,68,3.07,4.88443E-06
FBgn0037469,Expression,Error,66,1463,22,_,_
FBgn0037469,Expression,Corrected Total,131,5890,_,_,_
FBgn0037470,Expression,Model,65,124045,1908,14.95,1.12102E-22
FBgn0037470,Expression,Error,66,8426,128,_,_
FBgn0037470,Expression,Corrected Total,131,132471,_,_,_
FBgn0037472,Expression,Model,65,29287,451,15.09,8.50154E-23
FBgn0037472,Expression,Error,66,1971,30,_,_
FBgn0037472,Expression,Corrected Total,131,31257,_,_,_
FBgn0037473,Expression,Model,65,8788,135,6.51,5.95407E-13
FBgn0037473,Expression,Error,66,1370,21,_,_
FBgn0037473,Expression,Corrected Total,131,10158,_,_,_
FBgn0037475,Expression,Model,65,3368,52,28.10,6.85695E-31
FBgn0037475,Expression,Error,66,122,2,_,_
FBgn0037475,Expression,Corrected Total,131,3489,_,_,_
FBgn0037478,Expression,Model,65,7553,116,7.55,1.49342E-14
FBgn0037478,Expression,Error,66,1016,15,_,_
FBgn0037478,Expression,Corrected Total,131,8569,_,_,_
FBgn0037481,Expression,Model,65,11619,179,20.94,5.34063E-27
FBgn0037481,Expression,Error,66,564,9,_,_
FBgn0037481,Expression,Corrected Total,131,12183,_,_,_
FBgn0037482,Expression,Model,65,557940,8584,15.49,3.98863E-23
FBgn0037482,Expression,Error,66,36576,554,_,_
FBgn0037482,Expression,Corrected Total,131,594516,_,_,_
FBgn0037483,Expression,Model,65,2465900,37937,20.60,8.69762E-27
FBgn0037483,Expression,Error,66,121558,1842,_,_
FBgn0037483,Expression,Corrected Total,131,2587458,_,_,_
FBgn0037485,Expression,Model,65,31497,485,30.12,8.04797E-32
FBgn0037485,Expression,Error,66,1062,16,_,_
FBgn0037485,Expression,Corrected Total,131,32559,_,_,_
FBgn0037486,Expression,Model,65,746422,11483,6.04,3.72503E-12
FBgn0037486,Expression,Error,66,125506,1902,_,_
FBgn0037486,Expression,Corrected Total,131,871928,_,_,_
FBgn0037487,Expression,Model,65,1526,23,10.18,5.53250E-18
FBgn0037487,Expression,Error,66,152,2,_,_
FBgn0037487,Expression,Corrected Total,131,1678,_,_,_
FBgn0037488,Expression,Model,65,1107,17,5.58,2.40929E-11
FBgn0037488,Expression,Error,66,202,3,_,_
FBgn0037488,Expression,Corrected Total,131,1309,_,_,_
FBgn0037489,Expression,Model,65,160942,2476,17.04,2.45302E-24
FBgn0037489,Expression,Error,66,9592,145,_,_
FBgn0037489,Expression,Corrected Total,131,170534,_,_,_
FBgn0037490,Expression,Model,65,34483,531,19.65,3.55398E-26
FBgn0037490,Expression,Error,66,1782,27,_,_
FBgn0037490,Expression,Corrected Total,131,36264,_,_,_
FBgn0037491,Expression,Model,65,17466,269,20.43,1.10886E-26
FBgn0037491,Expression,Error,66,868,13,_,_
FBgn0037491,Expression,Corrected Total,131,18334,_,_,_
FBgn0037492,Expression,Model,65,6208,96,6.96,1.15848E-13
FBgn0037492,Expression,Error,66,906,14,_,_
FBgn0037492,Expression,Corrected Total,131,7114,_,_,_
FBgn0037498,Expression,Model,65,165034,2539,1.92,4.62061E-03
FBgn0037498,Expression,Error,66,87425,1325,_,_
